testDataY,predDataY,predCI_low,predCI_upp,group,var,modelType
2.890057e-06,2.8901062987123147e-06,2.890059644057572e-06,2.8901529533670573e-06,group1,nSi(aq),GPY
3.155815e-06,3.1558135499678747e-06,3.1557499302926374e-06,3.155877169643112e-06,group1,nSi(aq),GPY
2.193873e-06,2.1938754925785704e-06,2.1938154612480893e-06,2.1939355239090515e-06,group1,nSi(aq),GPY
7.366728e-07,7.366776631001973e-07,7.365964860683262e-07,7.367588401320684e-07,group1,nSi(aq),GPY
3.176782e-06,3.1767757859484096e-06,3.1767294478112613e-06,3.176822124085558e-06,group1,nSi(aq),GPY
3.534691e-06,3.5346803413445014e-06,3.5346077690477258e-06,3.534752913641277e-06,group1,nSi(aq),GPY
2.887192e-06,2.8872014739737014e-06,2.8870884887100012e-06,2.8873144592374016e-06,group1,nSi(aq),GPY
1.017362e-06,1.0173616030928305e-06,1.0173134290634776e-06,1.0174097771221834e-06,group1,nSi(aq),GPY
6.541362e-07,6.541192912235087e-07,6.540615610133773e-07,6.541770214336401e-07,group1,nSi(aq),GPY
3.023786e-06,3.0237777748076906e-06,3.0237136633607726e-06,3.0238418862546086e-06,group1,nSi(aq),GPY
3.149255e-06,3.149327322097577e-06,3.1492802128469418e-06,3.149374431348212e-06,group1,nSi(aq),GPY
1.444355e-06,1.4443438556389494e-06,1.4442922970998052e-06,1.4443954141780935e-06,group1,nSi(aq),GPY
2.171695e-06,2.1716912258167707e-06,2.1716146256649536e-06,2.171767825968588e-06,group1,nSi(aq),GPY
3.66115e-06,3.6610685672140503e-06,3.6609227730012992e-06,3.6612143614268014e-06,group1,nSi(aq),GPY
1.621373e-06,1.6213776539935385e-06,1.6213073615972526e-06,1.6214479463898244e-06,group1,nSi(aq),GPY
2.19735e-06,2.1973212670731416e-06,2.1972509853731753e-06,2.197391548773108e-06,group1,nSi(aq),GPY
1.417064e-06,1.4170686993485968e-06,1.4170209115844795e-06,1.4171164871127142e-06,group1,nSi(aq),GPY
1.768659e-06,1.7686630444929667e-06,1.7686196910291986e-06,1.7687063979567349e-06,group1,nSi(aq),GPY
2.039926e-06,2.0399293944168286e-06,2.0398690489001357e-06,2.0399897399335215e-06,group1,nSi(aq),GPY
1.391304e-06,1.3912996956723245e-06,1.3912462261794766e-06,1.3913531651651725e-06,group1,nSi(aq),GPY
1.121828e-06,1.1218311142260314e-06,1.1217854894626557e-06,1.121876738989407e-06,group1,nSi(aq),GPY
3.884556e-06,3.8845153493468205e-06,3.8844482698967446e-06,3.8845824287968965e-06,group1,nSi(aq),GPY
1.876279e-06,1.8762880620178333e-06,1.876241104165868e-06,1.8763350198697985e-06,group1,nSi(aq),GPY
2.084548e-06,2.084545439231796e-06,2.0844989851913606e-06,2.0845918932722314e-06,group1,nSi(aq),GPY
1.716291e-06,1.7162862463651846e-06,1.7162360140784443e-06,1.7163364786519248e-06,group1,nSi(aq),GPY
3.206765e-06,3.2067895298746034e-06,3.206742041298608e-06,3.206837018450599e-06,group1,nSi(aq),GPY
3.22633e-06,3.2263005514377127e-06,3.2262522229089774e-06,3.226348879966448e-06,group1,nSi(aq),GPY
1.365946e-06,1.3659418509509549e-06,1.3658914020115462e-06,1.3659922998903636e-06,group1,nSi(aq),GPY
2.214749e-06,2.2147389102638466e-06,2.2146926019581013e-06,2.214785218569592e-06,group1,nSi(aq),GPY
2.14152e-06,2.1415258233407664e-06,2.1414803006715475e-06,2.1415713460099852e-06,group1,nSi(aq),GPY
1.579801e-06,1.5798237723635554e-06,1.5797816465418125e-06,1.5798658981852983e-06,group1,nSi(aq),GPY
3.975778e-06,3.9757396945841945e-06,3.975646452060312e-06,3.975832937108077e-06,group1,nSi(aq),GPY
2.119325e-06,2.1193716945729187e-06,2.119323942340028e-06,2.1194194468058096e-06,group1,nSi(aq),GPY
2.861707e-06,2.8617139766832176e-06,2.8616645616111056e-06,2.8617633917553295e-06,group1,nSi(aq),GPY
1.549941e-06,1.549943340668283e-06,1.5498925560264106e-06,1.5499941253101555e-06,group1,nSi(aq),GPY
2.183173e-06,2.1831741150632974e-06,2.1831198918807768e-06,2.183228338245818e-06,group1,nSi(aq),GPY
1.351697e-06,1.3516963494668578e-06,1.3516482159308164e-06,1.3517444830028992e-06,group1,nSi(aq),GPY
3.462685e-06,3.4625449072572903e-06,3.4622616647101085e-06,3.462828149804472e-06,group1,nSi(aq),GPY
1.096554e-06,1.0965533502328978e-06,1.0964777827850101e-06,1.0966289176807856e-06,group1,nSi(aq),GPY
3.541989e-06,3.542001936354974e-06,3.5419540784812064e-06,3.542049794228742e-06,group1,nSi(aq),GPY
9.512583e-07,9.512595708210794e-07,9.512143169206514e-07,9.513048247215075e-07,group1,nSi(aq),GPY
2.332041e-06,2.332074521303463e-06,2.332028726962453e-06,2.332120315644473e-06,group1,nSi(aq),GPY
1.625386e-06,1.625386740907347e-06,1.6253193408222619e-06,1.6254541409924323e-06,group1,nSi(aq),GPY
2.27624e-06,2.2763064612742025e-06,2.2762611612994627e-06,2.2763517612489423e-06,group1,nSi(aq),GPY
8.054011e-07,8.054074823159179e-07,8.053595725946448e-07,8.054553920371909e-07,group1,nSi(aq),GPY
7.14054e-07,7.140529170682701e-07,7.140002099110894e-07,7.141056242254508e-07,group1,nSi(aq),GPY
3.389698e-06,3.389638326349936e-06,3.3895880273060834e-06,3.3896886253937886e-06,group1,nSi(aq),GPY
3.596842e-06,3.5968778713627674e-06,3.5968275834207207e-06,3.596928159304814e-06,group1,nSi(aq),GPY
1.612478e-06,1.6124722924960887e-06,1.6124241937361428e-06,1.6125203912560345e-06,group1,nSi(aq),GPY
1.674961e-06,1.6749690910271218e-06,1.6749055075487948e-06,1.675032674505449e-06,group1,nSi(aq),GPY
2.52553e-06,2.5255239475778395e-06,2.5254391248785617e-06,2.5256087702771173e-06,group1,nSi(aq),GPY
1.170859e-06,1.1708627462374596e-06,1.1707977960642014e-06,1.1709276964107178e-06,group1,nSi(aq),GPY
8.014509e-07,8.014566469629491e-07,8.013715213528002e-07,8.01541772573098e-07,group1,nSi(aq),GPY
3.540418e-06,3.5404217630243622e-06,3.5403495055806e-06,3.5404940204681243e-06,group1,nSi(aq),GPY
6.8972e-07,6.897263743575787e-07,6.896775540199826e-07,6.897751946951747e-07,group1,nSi(aq),GPY
1.893149e-06,1.8931508127826847e-06,1.8930759271254485e-06,1.893225698439921e-06,group1,nSi(aq),GPY
8.37976e-07,8.379752004511817e-07,8.379121108258544e-07,8.38038290076509e-07,group1,nSi(aq),GPY
1.305604e-06,1.3056025461264141e-06,1.305538727260856e-06,1.3056663649919722e-06,group1,nSi(aq),GPY
3.37495e-06,3.374946307626415e-06,3.374868403174188e-06,3.3750242120786424e-06,group1,nSi(aq),GPY
1.849331e-06,1.8493429815330389e-06,1.8492686257678566e-06,1.8494173372982212e-06,group1,nSi(aq),GPY
2.791928e-06,2.791887108898754e-06,2.791836137794562e-06,2.7919380800029464e-06,group1,nSi(aq),GPY
1.073981e-06,1.0739792839212501e-06,1.0739316253827683e-06,1.074026942459732e-06,group1,nSi(aq),GPY
2.182977e-06,2.1829748416091884e-06,2.1828987145831403e-06,2.1830509686352365e-06,group1,nSi(aq),GPY
3.685521e-06,3.685703080863858e-06,3.6856545384964657e-06,3.68575162323125e-06,group1,nSi(aq),GPY
2.168656e-06,2.1686473291908767e-06,2.1685926348418364e-06,2.168702023539917e-06,group1,nSi(aq),GPY
2.670164e-06,2.670160154668152e-06,2.670114973567624e-06,2.6702053357686797e-06,group1,nSi(aq),GPY
2.327642e-06,2.327641668397324e-06,2.327593328792412e-06,2.327690008002236e-06,group1,nSi(aq),GPY
2.842248e-06,2.842811856194421e-06,2.8427636209846558e-06,2.8428600914041864e-06,group1,nSi(aq),GPY
1.523276e-06,1.52327680084748e-06,1.5232263356475806e-06,1.5233272660473793e-06,group1,nSi(aq),GPY
3.888225e-06,3.888191201607952e-06,3.888103868491281e-06,3.888278534724623e-06,group1,nSi(aq),GPY
3.564141e-06,3.564155731713109e-06,3.5640455485146934e-06,3.564265914911525e-06,group1,nSi(aq),GPY
2.965763e-06,2.9657759897773176e-06,2.9657293270574246e-06,2.9658226524972105e-06,group1,nSi(aq),GPY
3.301322e-06,3.3013241552612094e-06,3.3012731232866826e-06,3.301375187235736e-06,group1,nSi(aq),GPY
3.625839e-06,3.6258265095761162e-06,3.6257584066375064e-06,3.625894612514726e-06,group1,nSi(aq),GPY
3.02034e-06,3.0203360887117954e-06,3.0202889628208953e-06,3.0203832146026955e-06,group1,nSi(aq),GPY
6.023428e-07,6.02337187522422e-07,6.022822404061176e-07,6.023921346387265e-07,group1,nSi(aq),GPY
1.266149e-06,1.2661515624679426e-06,1.2661046106019508e-06,1.2661985143339344e-06,group1,nSi(aq),GPY
1.39707e-06,1.397075489833554e-06,1.3970267452261697e-06,1.3971242344409382e-06,group1,nSi(aq),GPY
2.955665e-06,2.955695594924651e-06,2.9556247416338733e-06,2.955766448215429e-06,group1,nSi(aq),GPY
1.749997e-06,1.7499814539298399e-06,1.7499173534533355e-06,1.7500455544063442e-06,group1,nSi(aq),GPY
1.687164e-06,1.6871668160331192e-06,1.6871132677449969e-06,1.6872203643212416e-06,group1,nSi(aq),GPY
5.673372e-07,5.673214104868369e-07,5.672647734268076e-07,5.673780475468661e-07,group1,nSi(aq),GPY
2.073179e-06,2.073173902981269e-06,2.0731253582457e-06,2.0732224477168378e-06,group1,nSi(aq),GPY
1.228532e-06,1.2285305924145754e-06,1.2284810792767967e-06,1.2285801055523541e-06,group1,nSi(aq),GPY
5.162062e-07,5.161896935812148e-07,5.161364872378297e-07,5.162428999245998e-07,group1,nSi(aq),GPY
1.112433e-06,1.1124351139292713e-06,1.1123870565240866e-06,1.112483171334456e-06,group1,nSi(aq),GPY
1.784135e-06,1.7841309609968638e-06,1.7840699513788426e-06,1.784191970614885e-06,group1,nSi(aq),GPY
5.034989e-07,5.035023285005873e-07,5.034199542436442e-07,5.035847027575303e-07,group1,nSi(aq),GPY
2.669045e-06,2.669046684715012e-06,2.6689957946227598e-06,2.669097574807264e-06,group1,nSi(aq),GPY
1.506768e-06,1.5067851026100629e-06,1.5066948409716557e-06,1.50687536424847e-06,group1,nSi(aq),GPY
2.871789e-06,2.8716917091541387e-06,2.871636943316741e-06,2.8717464749915365e-06,group1,nSi(aq),GPY
2.163465e-06,2.16399541412664e-06,2.163930660277835e-06,2.164060167975445e-06,group1,nSi(aq),GPY
1.343683e-06,1.3436836952681744e-06,1.343616282744733e-06,1.3437511077916158e-06,group1,nSi(aq),GPY
2.699811e-06,2.6998228528584546e-06,2.699773598607718e-06,2.6998721071091913e-06,group1,nSi(aq),GPY
1.768316e-06,1.7682924933904083e-06,1.7682421346181435e-06,1.7683428521626732e-06,group1,nSi(aq),GPY
1.087649e-06,1.087651442612635e-06,1.0876043499698917e-06,1.0876985352553784e-06,group1,nSi(aq),GPY
2.546713e-06,2.546703401370492e-06,2.546638614820607e-06,2.5467681879203765e-06,group1,nSi(aq),GPY
2.408713e-06,2.4087068542594254e-06,2.408650590872734e-06,2.408763117646117e-06,group1,nSi(aq),GPY
1.470825e-06,1.4708101627481874e-06,1.4707400872978227e-06,1.470880238198552e-06,group1,nSi(aq),GPY
3.26426e-06,3.264215743119276e-06,3.2641694904300358e-06,3.264261995808516e-06,group1,nSi(aq),GPY
1.700883e-06,1.7008851338515072e-06,1.700840888482755e-06,1.7009293792202595e-06,group1,nSi(aq),GPY
3.504653e-06,3.504627149081048e-06,3.5045388583403165e-06,3.5047154398217794e-06,group1,nSi(aq),GPY
1.973017e-06,1.973023287978713e-06,1.9729378032502294e-06,1.9731087727071966e-06,group1,nSi(aq),GPY
2.275055e-06,2.2750512417475846e-06,2.2749983069494886e-06,2.2751041765456806e-06,group1,nSi(aq),GPY
1.438754e-06,1.4387538920277036e-06,1.4387061727247866e-06,1.4388016113306206e-06,group1,nSi(aq),GPY
2.342211e-06,2.3421912118053032e-06,2.342143903901117e-06,2.3422385197094895e-06,group1,nSi(aq),GPY
3.291805e-06,3.291799639304889e-06,3.291729708210747e-06,3.2918695703990314e-06,group1,nSi(aq),GPY
1.137922e-06,1.137917519325839e-06,1.1378558073262767e-06,1.1379792313254014e-06,group1,nSi(aq),GPY
1.409497e-06,1.4094862861052771e-06,1.409422421762528e-06,1.4095501504480263e-06,group1,nSi(aq),GPY
5.351158e-07,5.351069814946715e-07,5.35037862850929e-07,5.35176100138414e-07,group1,nSi(aq),GPY
2.757037e-06,2.7570857250043982e-06,2.7570201448604803e-06,2.7571513051483162e-06,group1,nSi(aq),GPY
2.703709e-06,2.703766298366558e-06,2.7037156938645654e-06,2.7038169028685505e-06,group1,nSi(aq),GPY
1.146385e-06,1.146382662535415e-06,1.1463247025973359e-06,1.146440622473494e-06,group1,nSi(aq),GPY
3.605986e-06,3.6059727078004996e-06,3.605888752107871e-06,3.6060566634931283e-06,group1,nSi(aq),GPY
1.582837e-06,1.582836359469965e-06,1.582779065904705e-06,1.582893653035225e-06,group1,nSi(aq),GPY
1.028918e-06,1.0289122797037444e-06,1.0288507067466307e-06,1.028973852660858e-06,group1,nSi(aq),GPY
2.601554e-06,2.601522287995426e-06,2.6014739901397514e-06,2.6015705858511005e-06,group1,nSi(aq),GPY
1.253089e-06,1.2530930101865287e-06,1.2530312830817431e-06,1.2531547372913143e-06,group1,nSi(aq),GPY
2.403115e-06,2.4031286123449397e-06,2.403066721163514e-06,2.4031905035263654e-06,group1,nSi(aq),GPY
1.090787e-06,1.0907828695108716e-06,1.0907284679772253e-06,1.090837271044518e-06,group1,nSi(aq),GPY
1.023213e-06,1.0232099797643556e-06,1.02314604271604e-06,1.0232739168126712e-06,group1,nSi(aq),GPY
3.047743e-06,3.0477558594298272e-06,3.0477004536197375e-06,3.047811265239917e-06,group1,nSi(aq),GPY
3.55915e-06,3.5591734484573935e-06,3.5591074313853287e-06,3.5592394655294583e-06,group1,nSi(aq),GPY
2.577182e-06,2.5771801247593934e-06,2.577123636841692e-06,2.5772366126770947e-06,group1,nSi(aq),GPY
3.956463e-06,3.956465202704737e-06,3.95640000900402e-06,3.956530396405454e-06,group1,nSi(aq),GPY
3.686139e-06,3.6861432592810774e-06,3.6860960703475127e-06,3.686190448214642e-06,group1,nSi(aq),GPY
2.328205e-06,2.32911105200768e-06,2.329065639316335e-06,2.3291564646990255e-06,group1,nSi(aq),GPY
2.079453e-06,2.0794479682077843e-06,2.0794013406858736e-06,2.079494595729695e-06,group1,nSi(aq),GPY
3.166069e-06,3.16606718934844e-06,3.1659928793216603e-06,3.16614149937522e-06,group1,nSi(aq),GPY
1.706798e-06,1.7067958135434854e-06,1.706731544403266e-06,1.7068600826837048e-06,group1,nSi(aq),GPY
1.560918e-06,1.5609251909698178e-06,1.5608618398867534e-06,1.5609885420528823e-06,group1,nSi(aq),GPY
1.489658e-06,1.48965708243595e-06,1.4896069822440971e-06,1.4897071826278027e-06,group1,nSi(aq),GPY
1.909305e-06,1.909311436488182e-06,1.909263353650257e-06,1.909359519326107e-06,group1,nSi(aq),GPY
3.15876e-06,3.158755383949438e-06,3.158619178786761e-06,3.1588915891121152e-06,group1,nSi(aq),GPY
3.676943e-06,3.676934230059597e-06,3.67687552347028e-06,3.676992936648914e-06,group1,nSi(aq),GPY
1.182951e-06,1.182952264050338e-06,1.1828981616052037e-06,1.1830063664954725e-06,group1,nSi(aq),GPY
1.191757e-06,1.191755187982474e-06,1.1917002753450302e-06,1.191810100619918e-06,group1,nSi(aq),GPY
1.219817e-06,1.2198229173783194e-06,1.2197750351776456e-06,1.2198707995789932e-06,group1,nSi(aq),GPY
1.428553e-06,1.4285416964888896e-06,1.4284519641162114e-06,1.4286314288615679e-06,group1,nSi(aq),GPY
1.39033e-06,1.3903317605187067e-06,1.3902846913670921e-06,1.3903788296703214e-06,group1,nSi(aq),GPY
3.503685e-06,3.5036385127588273e-06,3.503567157892683e-06,3.5037098676249717e-06,group1,nSi(aq),GPY
2.588191e-06,2.588184112005101e-06,2.5881361848591563e-06,2.5882320391510454e-06,group1,nSi(aq),GPY
2.471549e-06,2.4715303515117376e-06,2.471485127684106e-06,2.471575575339369e-06,group1,nSi(aq),GPY
1.509132e-06,1.509140010901203e-06,1.509082509233686e-06,1.50919751256872e-06,group1,nSi(aq),GPY
2.337592e-06,2.337621936974032e-06,2.3375718795300516e-06,2.337671994418012e-06,group1,nSi(aq),GPY
9.418764e-07,9.418750603782409e-07,9.418146850821654e-07,9.419354356743163e-07,group1,nSi(aq),GPY
1.375925e-06,1.3759268441405526e-06,1.3758768819289573e-06,1.375976806352148e-06,group1,nSi(aq),GPY
2.651684e-06,2.651729388229396e-06,2.651682369831653e-06,2.651776406627139e-06,group1,nSi(aq),GPY
3.378966e-06,3.3789562989446423e-06,3.378905428879743e-06,3.3790071690095416e-06,group1,nSi(aq),GPY
1.618266e-06,1.6182547059138282e-06,1.6181976271699159e-06,1.6183117846577406e-06,group1,nSi(aq),GPY
2.3764e-06,2.3764177841005428e-06,2.3763532345411806e-06,2.376482333659905e-06,group1,nSi(aq),GPY
3.383578e-06,3.3835942044603686e-06,3.3835454399511063e-06,3.383642968969631e-06,group1,nSi(aq),GPY
2.221481e-06,2.22152068898027e-06,2.221443140639517e-06,2.221598237321023e-06,group1,nSi(aq),GPY
2.126418e-06,2.1264099257754472e-06,2.1263392173299106e-06,2.126480634220984e-06,group1,nSi(aq),GPY
1.586809e-06,1.5867452191259138e-06,1.5866943634255608e-06,1.5867960748262668e-06,group1,nSi(aq),GPY
9.254355e-07,9.254296015403189e-07,9.25380216578723e-07,9.254789865019149e-07,group1,nSi(aq),GPY
3.812644e-06,3.8126043056426206e-06,3.8125188200861894e-06,3.8126897911990517e-06,group1,nSi(aq),GPY
1.864552e-06,1.8645453933203808e-06,1.864483348907203e-06,1.8646074377335586e-06,group1,nSi(aq),GPY
2.435984e-06,2.435973510196492e-06,2.4359278199995883e-06,2.436019200393396e-06,group1,nSi(aq),GPY
2.778577e-06,2.778582791981368e-06,2.778532621384007e-06,2.7786329625787292e-06,group1,nSi(aq),GPY
3.445602e-06,3.4455750290361137e-06,3.445514216834812e-06,3.4456358412374153e-06,group1,nSi(aq),GPY
8.280841e-07,8.280909376370452e-07,8.279981990985572e-07,8.281836761755332e-07,group1,nSi(aq),GPY
1.246846e-06,1.246843631612289e-06,1.2467688269876276e-06,1.2469184362369505e-06,group1,nSi(aq),GPY
1.653067e-06,1.6530778641965051e-06,1.6530307349760443e-06,1.653124993416966e-06,group1,nSi(aq),GPY
2.53378e-06,2.533780263657808e-06,2.533713454175527e-06,2.5338470731400893e-06,group1,nSi(aq),GPY
1.82084e-06,1.8208420460063445e-06,1.8207916319525504e-06,1.8208924600601387e-06,group1,nSi(aq),GPY
2.627076e-06,2.6269191567246602e-06,2.626874417697683e-06,2.6269638957516376e-06,group1,nSi(aq),GPY
2.935741e-06,2.9357114238696463e-06,2.9356650893112524e-06,2.9357577584280403e-06,group1,nSi(aq),GPY
3.090923e-06,3.0909325680415363e-06,3.0908726026973807e-06,3.090992533385692e-06,group1,nSi(aq),GPY
2.557372e-06,2.5572449988034745e-06,2.557198296739988e-06,2.557291700866961e-06,group1,nSi(aq),GPY
3.244841e-06,3.244868617503994e-06,3.244817526894499e-06,3.244919708113489e-06,group1,nSi(aq),GPY
2.971333e-06,2.971367990400963e-06,2.9712998011401224e-06,2.971436179661804e-06,group1,nSi(aq),GPY
5.52769e-07,5.527538724753187e-07,5.526876861013287e-07,5.528200588493087e-07,group1,nSi(aq),GPY
7.73867e-07,7.738730069167484e-07,7.73820396488696e-07,7.739256173448009e-07,group1,nSi(aq),GPY
2.533375e-06,2.533354695277903e-06,2.5333041264110366e-06,2.533405264144769e-06,group1,nSi(aq),GPY
3.166804e-06,3.166812181538616e-06,3.166757409584267e-06,3.1668669534929647e-06,group1,nSi(aq),GPY
9.336077e-07,9.336155038977711e-07,9.33570373816227e-07,9.336606339793152e-07,group1,nSi(aq),GPY
2.449555e-06,2.4494348337709802e-06,2.4493520240665986e-06,2.449517643475362e-06,group1,nSi(aq),GPY
2.95962e-06,2.9595882188446204e-06,2.959539737465591e-06,2.95963670022365e-06,group1,nSi(aq),GPY
1.727223e-06,1.7272161299205678e-06,1.7271589415927051e-06,1.7272733182484305e-06,group1,nSi(aq),GPY
1.794049e-06,1.7941741474886423e-06,1.7941166433264565e-06,1.7942316516508282e-06,group1,nSi(aq),GPY
1.405394e-06,1.4053938905690623e-06,1.4053481360879754e-06,1.4054396450501493e-06,group1,nSi(aq),GPY
2.348585e-06,2.348568613486326e-06,2.3485143069531336e-06,2.348622920019518e-06,group1,nSi(aq),GPY
3.245115e-06,3.2451316272276453e-06,3.245085323054783e-06,3.2451779314005076e-06,group1,nSi(aq),GPY
3.796082e-06,3.7960640064876335e-06,3.7959714560101364e-06,3.7961565569651306e-06,group1,nSi(aq),GPY
2.503524e-06,2.5035598148272363e-06,2.503514009688348e-06,2.5036056199661247e-06,group1,nSi(aq),GPY
2.55461e-06,2.55460849869015e-06,2.554550449987563e-06,2.5546665473927367e-06,group1,nSi(aq),GPY
2.282589e-06,2.2826093228510946e-06,2.2825506335102674e-06,2.2826680121919218e-06,group1,nSi(aq),GPY
1.055582e-06,1.055590184479891e-06,1.0555449337494829e-06,1.0556354352102992e-06,group1,nSi(aq),GPY
1.679749e-06,1.6797576109098182e-06,1.67967471772416e-06,1.6798405040954762e-06,group1,nSi(aq),GPY
5.679558e-07,5.679533783628145e-07,5.678683870860456e-07,5.680383696395833e-07,group1,nSi(aq),GPY
3.682938e-06,3.682945351277852e-06,3.682880080697244e-06,3.68301062185846e-06,group1,nSi(aq),GPY
2.144335e-06,2.1443487053988038e-06,2.14427877435347e-06,2.1444186364441375e-06,group1,nSi(aq),GPY
2.335877e-06,2.335862371396445e-06,2.3358054811628866e-06,2.335919261630003e-06,group1,nSi(aq),GPY
3.003683e-06,3.0036825887066682e-06,3.0036345821540607e-06,3.0037305952592758e-06,group1,nSi(aq),GPY
5.124215e-07,5.124251387943525e-07,5.12337872629109e-07,5.12512404959596e-07,group1,nSi(aq),GPY
2.299381e-06,2.2993789796853234e-06,2.2993341440115776e-06,2.299423815359069e-06,group1,nSi(aq),GPY
9.331444e-07,9.33147349357235e-07,9.330973838466377e-07,9.331973148678323e-07,group1,nSi(aq),GPY
1.90109e-06,1.9011013837697716e-06,1.9010549740511377e-06,1.9011477934884055e-06,group1,nSi(aq),GPY
3.30813e-06,3.308142354681713e-06,3.308096617349166e-06,3.30818809201426e-06,group1,nSi(aq),GPY
12.27146,12.271404771881482,12.266936866259327,12.275872677503637,group2,pH,GPY
12.36993,12.36970106650507,12.357916607926493,12.381485525083649,group2,pH,GPY
11.36817,11.368196406524694,11.36291992304109,11.373472890008298,group2,pH,GPY
12.18018,12.175017309768783,12.141549698779938,12.208484920757629,group2,pH,GPY
11.39992,11.400253794674581,11.387511191666654,11.412996397682509,group2,pH,GPY
11.84221,11.842591105151689,11.827637356607246,11.857544853696131,group2,pH,GPY
11.54664,11.546650667028581,11.530235489540756,11.563065844516407,group2,pH,GPY
11.85018,11.850774672084363,11.846954158196425,11.8545951859723,group2,pH,GPY
11.56761,11.567224191523948,11.562022598952764,11.572425784095133,group2,pH,GPY
12.08658,12.08713087802763,12.078552496660697,12.095709259394562,group2,pH,GPY
11.56519,11.56453525984348,11.56058983338459,11.568480686302369,group2,pH,GPY
12.01621,12.018840747653563,12.011228582799914,12.026452912507212,group2,pH,GPY
10.35472,10.40068903597089,10.385685011567038,10.415693060374743,group2,pH,GPY
11.98838,11.987147342227061,11.983221841109938,11.991072843344185,group2,pH,GPY
12.24266,12.244555492467336,12.235317502186911,12.253793482747762,group2,pH,GPY
11.48523,11.485054692811655,11.482754027415579,11.487355358207731,group2,pH,GPY
11.08948,11.128861739130329,11.11229821295331,11.145425265307349,group2,pH,GPY
12.33307,12.333225601318365,12.3267389673243,12.33971223531243,group2,pH,GPY
12.14751,12.147206667136665,12.116221833141633,12.178191501131696,group2,pH,GPY
12.23404,12.236936252401538,12.230793502532645,12.24307900227043,group2,pH,GPY
12.32422,12.323872039083867,12.29922978641287,12.348514291754864,group2,pH,GPY
12.36013,12.360554864435256,12.335947255843877,12.385162473026636,group2,pH,GPY
12.02255,12.023324098157893,12.000766019093412,12.045882177222374,group2,pH,GPY
11.1266,11.123895157404462,11.10657354232913,11.141216772479794,group2,pH,GPY
12.30296,12.304179243326299,12.295123422122456,12.313235064530142,group2,pH,GPY
12.01332,12.014076419852932,12.012629377813166,12.015523461892698,group2,pH,GPY
11.23767,11.235894509963607,11.22641066707221,11.245378352855004,group2,pH,GPY
12.07736,12.077692350148993,12.075945095085347,12.07943960521264,group2,pH,GPY
11.87292,11.873383801319243,11.858869645781445,11.88789795685704,group2,pH,GPY
12.08263,12.101176240222635,12.073948147572839,12.128404332872432,group2,pH,GPY
11.83871,11.839431509140232,11.818091047668922,11.860771970611541,group2,pH,GPY
11.11783,11.111934129996598,11.053831407808467,11.17003685218473,group2,pH,GPY
10.95564,10.966045624845442,10.953304466024639,10.978786783666246,group2,pH,GPY
11.70151,11.699410526959438,11.658501032653827,11.740320021265049,group2,pH,GPY
12.17661,12.17802241465178,12.16655837988174,12.18948644942182,group2,pH,GPY
11.23821,11.249824858819625,11.193542914688187,11.306106802951064,group2,pH,GPY
12.13013,12.129823203219964,12.123432899710028,12.136213506729899,group2,pH,GPY
11.61635,11.616576391943235,11.610206287605104,11.622946496281367,group2,pH,GPY
11.5249,11.52495715000093,11.508086484036294,11.541827815965565,group2,pH,GPY
11.30363,11.219759796339083,11.197490791663341,11.242028801014825,group2,pH,GPY
11.66231,11.66367692668141,11.628640877590863,11.698712975771956,group2,pH,GPY
11.81983,11.820224476690305,11.813879484811386,11.826569468569224,group2,pH,GPY
11.33004,11.328152259553008,11.305997976468534,11.350306542637481,group2,pH,GPY
11.56772,11.567554311553286,11.554977201408823,11.580131421697748,group2,pH,GPY
11.88787,11.888636655021172,11.872936013388115,11.904337296654228,group2,pH,GPY
11.11714,11.112837970406371,11.097225129795438,11.128450811017304,group2,pH,GPY
11.30835,11.308506314922537,11.296797874949608,11.320214754895467,group2,pH,GPY
12.39444,12.395539112870347,12.393602635405445,12.39747559033525,group2,pH,GPY
11.44239,11.446068734919605,11.435060052914674,11.457077416924536,group2,pH,GPY
11.31936,11.31690907695915,11.289273573777264,11.344544580141035,group2,pH,GPY
12.12956,12.12963387014819,12.112868007868304,12.146399732428076,group2,pH,GPY
11.4756,11.476403546144944,11.466229577027885,11.486577515262002,group2,pH,GPY
11.43989,11.439788553800303,11.435213019977688,11.444364087622919,group2,pH,GPY
11.0397,11.03243759094255,11.008942517788146,11.055932664096954,group2,pH,GPY
11.07736,11.077854516086015,11.056484437490857,11.099224594681173,group2,pH,GPY
10.78525,10.780281111337173,10.773095617363094,10.787466605311252,group2,pH,GPY
11.20114,11.198369679569701,11.170721097777484,11.226018261361919,group2,pH,GPY
11.18273,11.181285808919116,11.171810271476433,11.190761346361798,group2,pH,GPY
11.92792,11.927254114886018,11.924910023668694,11.929598206103343,group2,pH,GPY
12.24546,12.245724582567425,12.239284704186048,12.252164460948801,group2,pH,GPY
11.23538,11.2348668847764,11.17892519886377,11.29080857068903,group2,pH,GPY
11.35586,11.3541008920997,11.342439138547519,11.36576264565188,group2,pH,GPY
11.60179,11.602044107947663,11.588627723925384,11.615460491969941,group2,pH,GPY
12.4726,12.46316189565914,12.452603664687196,12.473720126631083,group2,pH,GPY
12.30757,12.30898143432263,12.3022621423886,12.315700726256662,group2,pH,GPY
12.13015,12.131540367308364,12.115638168225445,12.147442566391284,group2,pH,GPY
11.39376,11.39621685400556,11.373859630202002,11.418574077809119,group2,pH,GPY
